case,subcase_id,method,metric,estimate,lower,upper,n_available,n_expected,n_read,n_missing,n_oom,n_timeout,n_unknown_missing,n_sim_fail,n_fit_fail,n_pred_fail,n_gp_fail,n_k_fail,n_ci_fail,prop_oom,prop_timeout,prop_unknown_missing,prop_sim_fail,prop_fit_fail,prop_pred_fail,prop_gp_fail,prop_k_fail,prop_ci_fail,mean_time_total,mean_time_fit,max_time_total,max_time_fit,n_clusters,n_obs_per_cluster,subcase_label,prop_metric_missing,show_metric,method_label,reference_type,reference_label
sitar,21,Oracle-SITAR,coverage,0.9422076,0.9410441259042811,0.943371074095719,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,36.58623133333334,22.0501435,65.38945,47.799166666666665,500,2,"d=500, n_i=2",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,2,Oracle-SITAR,coverage,0.950136,0.9469437155016087,0.9533282844983912,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,3.5812524999999993,1.9651741666666664,3.8540999999999865,2.146483333333314,50,3,"d=50, n_i=3",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,6,Oracle-SITAR,coverage,0.947955,0.9456263426649457,0.9502836573350543,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,6.896993500000001,3.926989500000001,7.225883333333334,4.105216666666668,100,3,"d=100, n_i=3",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,10,Oracle-SITAR,coverage,0.9499445,0.9484147392322375,0.9514742607677624,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,13.337584,7.7240294999999985,14.366466666666671,8.385233333333334,200,3,"d=200, n_i=3",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,14,Oracle-SITAR,coverage,0.950387,0.9491059906754323,0.9516680093245676,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,20.621254666666665,12.154234666666667,53.396449999999994,38.2461,300,3,"d=300, n_i=3",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,18,Oracle-SITAR,coverage,0.949958,0.9486230763461561,0.9512929236538439,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,28.635180000000002,16.993280833333333,82.68625,58.04465,400,3,"d=400, n_i=3",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,22,Oracle-SITAR,coverage,0.949643,0.9484602709430044,0.9508257290569956,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,38.534512,23.373851333333334,114.33711666666666,76.1773,500,3,"d=500, n_i=3",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,3,Oracle-SITAR,coverage,0.947942,0.9446130401426689,0.951270959857331,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,3.715306833333333,2.0797773333333334,4.170749999999998,2.367750000000001,50,5,"d=50, n_i=5",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,7,Oracle-SITAR,coverage,0.948098,0.9455320761189018,0.9506639238810982,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,7.121728333333333,4.077214833333334,7.337283333333334,4.195599999999998,100,5,"d=100, n_i=5",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,11,Oracle-SITAR,coverage,0.9491735,0.9474239165860611,0.9509230834139389,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,14.124889833333334,8.342670666666667,26.348883333333333,19.0938,200,5,"d=200, n_i=5",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
