case,subcase_id,method,metric,estimate,lower,upper,n_available,n_expected,n_read,n_missing,n_oom,n_timeout,n_unknown_missing,n_sim_fail,n_fit_fail,n_pred_fail,n_gp_fail,n_k_fail,n_ci_fail,prop_oom,prop_timeout,prop_unknown_missing,prop_sim_fail,prop_fit_fail,prop_pred_fail,prop_gp_fail,prop_k_fail,prop_ci_fail,mean_time_total,mean_time_fit,max_time_total,max_time_fit,n_clusters,n_obs_per_cluster,subcase_label,prop_metric_missing,show_metric,method_label
sitar,9,SITAR,RMISE,267.39091537595493,0,437.4077140440225,23,100,100,0,0,0,0,0,77,0,0,0,23,0,0,0,0,0.77,0,0,0,0.23,0.5961240000000002,0.38093400000000033,1.4953166666666675,1.2793666666666772,200,2,"d=200, n_i=2",0.77,TRUE,SITAR
sitar,9,SITAR,ci_width,NA,NA,NA,0,100,100,0,0,0,0,0,77,0,0,0,23,0,0,0,0,0.77,0,0,0,0.23,0.5961240000000002,0.38093400000000033,1.4953166666666675,1.2793666666666772,200,2,"d=200, n_i=2",1,FALSE,SITAR
sitar,9,SITAR,coverage,NA,NA,NA,0,100,100,0,0,0,0,0,77,0,0,0,23,0,0,0,0,0.77,0,0,0,0.23,0.5961240000000002,0.38093400000000033,1.4953166666666675,1.2793666666666772,200,2,"d=200, n_i=2",1,FALSE,SITAR
sitar,9,SITAR,rmw2,83.7691244259248,0,137.05129196373036,23,100,100,0,0,0,0,0,77,0,0,0,23,0,0,0,0,0.77,0,0,0,0.23,0.5961240000000002,0.38093400000000033,1.4953166666666675,1.2793666666666772,200,2,"d=200, n_i=2",0.77,TRUE,SITAR
sitar,9,SITAR,time,0.38093400000000033,0.33323206568167923,0.4286359343183214,100,100,100,0,0,0,0,0,77,0,0,0,23,0,0,0,0,0.77,0,0,0,0.23,0.5961240000000002,0.38093400000000033,1.4953166666666675,1.2793666666666772,200,2,"d=200, n_i=2",0,TRUE,SITAR
sitar,13,AdaStruMM,RMISE,6.204706012593102,5.997644062488322,6.405077603364113,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7208493333333332,0.1233206666666663,2.951350000000001,0.22393333333332824,300,2,"d=300, n_i=2",0,TRUE,AdaStruMM
sitar,13,AdaStruMM,ci_width,8.502454953846247,7.9561774697214425,9.04873243797105,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7208493333333332,0.1233206666666663,2.951350000000001,0.22393333333332824,300,2,"d=300, n_i=2",0,TRUE,AdaStruMM
sitar,13,AdaStruMM,coverage,0.9601323333333334,0.956174950417189,0.9640897162494777,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7208493333333332,0.1233206666666663,2.951350000000001,0.22393333333332824,300,2,"d=300, n_i=2",0,TRUE,AdaStruMM
sitar,13,AdaStruMM,rmw2,1.47091462377219,1.389760056509114,1.5478199656890173,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7208493333333332,0.1233206666666663,2.951350000000001,0.22393333333332824,300,2,"d=300, n_i=2",0,TRUE,AdaStruMM
sitar,13,AdaStruMM,time,0.1233206666666663,0.1171742434533495,0.1294670898799831,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7208493333333332,0.1233206666666663,2.951350000000001,0.22393333333332824,300,2,"d=300, n_i=2",0,TRUE,AdaStruMM
