case,subcase_id,n_clusters,n_obs_per_cluster,method,n_expected,n_read,n_missing,n_oom,n_timeout,n_unknown_missing,n_sim_fail,n_fit_fail,n_pred_fail,n_gp_fail,n_k_fail,n_ci_fail,prop_oom,prop_timeout,prop_unknown_missing,prop_sim_fail,prop_fit_fail,prop_pred_fail,prop_gp_fail,prop_k_fail,prop_ci_fail,mean_time_total,mean_time_fit,max_time_total,max_time_fit
sitar,22,500,3,AdaStruMM,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9837533333333335,0.41265999999999997,5.114216666666666,0.5094333333333333
sitar,22,500,3,FACE,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67787,0.17842333333333332,1.0024666666666666,0.28669999999999995
sitar,22,500,3,HGAM-GS,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.459826666666665,15.144026666666667,24.366216666666666,23.069433333333333
sitar,22,500,3,Local-GAM,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.8768766666666667,0.48011666666666664,0.9983000000000001,0.5782666666666666
sitar,22,500,3,Oracle-SITAR,5,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,37.131530000000005,21.98598,57.77776666666667,35.10233333333334
sitar,22,500,3,PACE,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2485566666666665,0.24187666666666666,2.535433333333333,0.255
sitar,22,500,3,SITAR,5,5,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0.4,0,0,0,0.6,2.7763766666666667,2.20613,5.9462,5.245533333333333
sitar,23,500,5,AdaStruMM,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8963866666666664,1.2532633333333334,6.026033333333333,1.4934833333333335
sitar,23,500,5,FACE,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96578,0.22689000000000004,1.2954333333333332,0.3590166666666667
sitar,23,500,5,HGAM-GS,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.964153333333334,8.62301,11.557349999999998,10.223749999999999
sitar,23,500,5,Local-GAM,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64907,0.24315333333333333,0.6846833333333334,0.27098333333333335
sitar,23,500,5,Oracle-SITAR,5,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,32.502226666666665,19.249903333333336,32.90251666666667,19.419333333333334
sitar,23,500,5,PACE,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8806833333333333,0.8028366666666666,3.3259333333333334,0.9171333333333335
sitar,23,500,5,SITAR,5,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0.5894199999999999,0.25586333333333333,0.62505,0.2717666666666666
sitar,24,500,10,AdaStruMM,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.494713333333333,1.0780533333333333,5.875816666666667,1.4170833333333335
sitar,24,500,10,FACE,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7373966666666666,0.19043333333333332,0.8066666666666666,0.2090333333333333
sitar,24,500,10,HGAM-GS,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3832,9.037033333333333,11.807116666666667,10.491866666666668
sitar,24,500,10,Local-GAM,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6707466666666667,0.20911333333333335,1.0287166666666667,0.3322833333333333
sitar,24,500,10,Oracle-SITAR,5,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,33.45415666666667,20.083753333333334,33.78561666666667,20.291400000000003
sitar,24,500,10,PACE,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.911516666666666,8.81919,12.25185,10.058716666666667
sitar,24,500,10,SITAR,5,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0.45422,0.13915,0.50685,0.18778333333333333
